Created a socket
(1754490486.992793) can0 0x98#4C13439714ECC70A
(1754490486.9954638) can0 0xa2#0000000100000000
(1754490486.9956675) can0 0x43#000000BFFD000000
(1754490486.9959211) can0 0x98#0000000000000000
(1754490486.9997141) can0 0xa2#02811E9836B795E1
(1754490487.00637) can0 0x43#8F23C1A58DDAD68C
(1754490487.010349) can0 0xa2#0000000000000000
(1754490487.01055) can0 0x43#0000004EFD000000
(1754490487.010811) can0 0x98#0000000000000000
(1754490487.0140824) can0 0x43#C598B5390D5EB60C
(1754490487.0207303) can0 0x98#2748330C6EFEF933
(1754490487.0252619) can0 0xa2#0000000000000000
(1754490487.0254767) can0 0x43#00000095FC000000
(1754490487.025729) can0 0x98#0000000000000000
(1754490487.025974) can0 0x286#0000000F00000000
(1754490487.0262425) can0 0x290#0000005500000000
(1754490487.0271332) can0 0x43#FE3DE32E0837353D
(1754490487.0339856) can0 0x98#8EBD32126632EA40
(1754490487.0403218) can0 0xa2#0000000000000000
(1754490487.040548) can0 0x43#00000095FB000000
(1754490487.0407696) can0 0x98#0000000000000000
(1754490487.0425823) can0 0xa2#60B833A185D9D1F2
(1754490487.0522172) can0 0x43#D18B0A3DB564B433
(1754490487.0555222) can0 0xa2#0000000000000000
(1754490487.0557313) can0 0x43#0000004EFA000000
(1754490487.0559843) can0 0x98#0000000000000000
(1754490487.0585742) can0 0x98#E5F876AA8BAEF3D2
(1754490487.0665781) can0 0x43#4BDF564940A1BAE1
(1754490487.0705116) can0 0x98#0000000000000000
(1754490487.0707254) can0 0x43#000000C2F8000000
(1754490487.070983) can0 0xa2#0000000000000000
(1754490487.0731711) can0 0x98#AF4B262FEF6E7EB8
(1754490487.0804226) can0 0x98#800573D8C8C45E6E
(1754490487.0866783) can0 0xa2#7A66903624E61E73
(1754490487.0884416) can0 0x43#000000CEF6000000
(1754490487.0886605) can0 0x98#0000000000000000
(1754490487.0889163) can0 0xa2#0000000000000000
(1754490487.0934753) can0 0x43#15EF07ACB7EAC4B9
(1754490487.1000245) can0 0x98#2D9AEFE061590763
(1754490487.1021361) can0 0x43#000000B3F4000000
(1754490487.1023197) can0 0x98#0000000000000000
(1754490487.102624) can0 0xa2#0000000000000000
(1754490487.1069071) can0 0x43#6DF44E70A01E9B85
(1754490487.1133776) can0 0x98#80FDEC09A66F4FE8
(1754490487.1176953) can0 0xa2#0000000100000000
(1754490487.1179054) can0 0x43#0000002AF2000000
(1754490487.1181552) can0 0x98#0000000000000000
(1754490487.119913) can0 0xa2#F0DFFC124C67C271
(1754490487.1271505) can0 0x43#C2A9548F1AA9FD1C
(1754490487.1329026) can0 0x43#00000057EF000000
(1754490487.133113) can0 0x98#0000000000000000
(1754490487.1334016) can0 0xa2#0000000100000000
(1754490487.133608) can0 0x286#0000000F00000000
(1754490487.1338606) can0 0x290#0000005500000000
(1754490487.1353428) can0 0x98#9D60085567C7F70B
(1754490487.1418774) can0 0xa2#48126AC006CA5542
(1754490487.148236) can0 0x43#3242A5B0782ADB3F
(1754490487.149316) can0 0x43#00000070EC000000
(1754490487.1494973) can0 0x98#0000000000000000
(1754490487.149741) can0 0xa2#0000000000000000
(1754490487.1548486) can0 0x43#CE210DE60EE5787F
(1754490487.161925) can0 0x98#5466EFA344A7A520
(1754490487.1641088) can0 0x43#00000011E9000000
(1754490487.1643343) can0 0x98#0000000000000000
(1754490487.164574) can0 0xa2#0000000100000000
(1754490487.1683016) can0 0xa2#527F5ED8FF8D8953
(1754490487.174883) can0 0x98#9CA69AAB08E0E70B
(1754490487.1793177) can0 0x43#000000ABE5000000
(1754490487.1795397) can0 0x98#0000000000000000
(1754490487.1797688) can0 0xa2#0000000100000000
(1754490487.181832) can0 0x43#F9B6B13FF430A8C3
(1754490487.189707) can0 0xa2#DCCCFF4F50E2E0E9
(1754490487.1955779) can0 0x98#0000000000000000
